"Цена";"Валюта";"Наименование";"Ссылка";"Описание";"Размеры";"";"Изображение";"Маленькое изображение"
"590";"RUB";"Футболка 255-27 56-70рр";"http://stile-n.ru/products/futbolka-255-27-56-70rr";"состав 95% вискоза, 5% лайкра (трикотаж) Футболка полуприлегающая с аппликацией (треугольник из пайеток, двухцветные)  Длина по спинке - 70см, рукав 25см Рост модели 166см, размер 58";"56-58";"";"http://stile-n.ru/files/products/parf5521.800x600.jpg?aa36680dd98c364ccab83ec55ee1aa55";"http://stile-n.ru/files/products/parf5521.340x450.jpg?78d1ed966a0a9f75c83587471dec67de"
"800";"RUB";"Туника 017-14  56-66рр";"http://stile-n.ru/products/tunika-017-14-56-66rr";"состав 100% полиэстер(ниагара, не просвечивает) Длина по спинке  - 107см, по переду- 76см Рост модели 166см, размер 58рр";"56-58, 64-66";"";"http://stile-n.ru/files/products/parf5685.800x600.jpg?3977d14650f642602f454cbd96d92d37";"http://stile-n.ru/files/products/parf5685.340x450.jpg?018d8b23304b73ee740e922a6f8b6ba2"
"700";"RUB";"Блуза 015-36 56-70рр";"http://stile-n.ru/products/bluza-015-36-56-70rr";"состав 100%хлопок (штапель) Блуза свободная, длина по спинке - 75см Размер модели 58, рост 172см";"56-58";"";"http://stile-n.ru/files/products/dscf0941.800x600.jpg?161d3dafc0bc41b051b86c3b0e0defde";"http://stile-n.ru/files/products/dscf0941.340x450.jpg?b6e5c1aadc1156d99983807bd46665fe"
"650";"RUB";"Блуза 015-42 56-70рр";"http://stile-n.ru/products/bluza-015-42-56-70rr";"";"56-58, 60-62, 64-66, 68-70";"";"http://stile-n.ru/files/products/dscf1081_1.800x600.jpg?c2e67ffeb10e89b4590ca715d779e5e6";"http://stile-n.ru/files/products/dscf1081_1.340x450.jpg?5642e3628febdc3880e676a07c00d2fc"
"800";"RUB";"Блуза 015-37 56-70рр";"http://stile-n.ru/products/bluza-015-37-56-70rr";"состав 100% полиэстер (блузочная ткань, шифон) Блуза свободная, длина по спинке - 75см Размер модели 58, рост 172см";"56-58, 64-66, 68-70";"";"http://stile-n.ru/files/products/dscf0948.800x600.jpg?e4510a8ffa2bf923523e852b238f48fe";"http://stile-n.ru/files/products/dscf0948.340x450.jpg?4d61d0c68ed2e6a5deef53bed07a56c8"
"620";"RUB";"Футболка 255-16 56-70рр";"http://stile-n.ru/products/futbolka-255-16-56-70rr";"";"68-70";"";"http://stile-n.ru/files/products/dscf0987.800x600.jpg?19f6ab84e34f0f89356e5067227e179a";"http://stile-n.ru/files/products/dscf0987.340x450.jpg?d708e7195bc4e24011059ad45f915c60"
"1150";"RUB";"Блуза 144-8 56-70рр";"http://stile-n.ru/products/bluza-144-8-56-70rr";"состав 100% хлопок(марлевка) Блуза свободная Длина по спинке - 77см, длина рукава от горловины - 55см";"56-58, 60-62, 64-66, 68-70";"";"http://stile-n.ru/files/products/dscf1075.800x600.jpg?0126684d45cade68ffe4c43452a0e9e1";"http://stile-n.ru/files/products/dscf1075.340x450.jpg?5760b397f3e00802ccadc17909e9723f"
"1150";"RUB";"Блуза 144-10 56-70рр";"http://stile-n.ru/products/bluza-144-10-56-70rr";"состав 100% хлопок(марлевка) Блуза свободная Длина по спинке - 77см, длина рукава от горловины - 55см";"56-58, 60-62, 64-66, 68";"";"http://stile-n.ru/files/products/dscf1064.800x600.jpg?4975f5c4abd703d5fc8a9f464d8c0f37";"http://stile-n.ru/files/products/dscf1064.340x450.jpg?f41563e707499b4877c0c0a27ebb8c82"
"1150";"RUB";"Блуза 144-9 56-70рр";"http://stile-n.ru/products/bluza-144-9-56-70rr";"состав 100% хлопок(марлевка) Блуза свободная Длина по спинке - 77см, длина рукава от горловины - 55см";"56-58, 60-62, 64-66, 68-70";"";"http://stile-n.ru/files/products/dscf1041_1.800x600.jpg?687ee524deff04185fc2640378a38600";"http://stile-n.ru/files/products/dscf1041_1.340x450.jpg?64ac43674645590337d7be9bdf34dfb6"
"900";"RUB";"Кардиган 007а-3 56-70рр";"http://stile-n.ru/products/kardigan-007a-3-56-70rr";"состав 30% вискоза, 70% полиэстер (вязанное полотно) Длина по спинке - 85см, рукав (длина рукава от горловины) - 70см Рост модели 172см, размер 58";"60-62";"";"http://stile-n.ru/files/products/parf4799.800x600.jpg?f5b10388b8750e8054920e5431b7a2c6";"http://stile-n.ru/files/products/parf4799.340x450.jpg?f517abacaa6b7338890bc485a1719bd5"
"1190";"RUB";"Джемпер 257-6 56-70рр";"http://stile-n.ru/products/dzhemper-257-6-56-70rr";"состав 40%хлопок, 60% полиэстер (футер петля) Джемпер свободный с термоаппликацией (в размере 68-70 аппликации нет) Длина по спинке - 75см";"68-70 (без надписи)";"";"http://stile-n.ru/files/products/parf5510.800x600.jpg?9a0137b698fce30e6634bd3ec9c595d1";"http://stile-n.ru/files/products/parf5510.340x450.jpg?9e3a02cefc51b1d76f5b1241c4c75511"
"850";"RUB";"Футболка 255-26 56-70рр";"http://stile-n.ru/products/futbolka-255-26-56-70rr";"состав 95% вискоза, 5% лайкра (трикотаж) Футболка полуприлегающая  Длина по спинке - 70см, рукав 25см Рост модели 166см, размер 58";"64-66";"";"http://stile-n.ru/files/products/parf5567.800x600.jpg?2beea285449051a509be8eac87943abc";"http://stile-n.ru/files/products/parf5567.340x450.jpg?01009ddb695305694f9e71bc4835a5f2"
"1450";"RUB";"Блуза 099-23 56-66рр";"http://stile-n.ru/products/bluza-099-23-56-66rr";"состав 100% хлопок (штапель, хлопок-шитье) Блуза свободная, с вышивкой Длина по спинке- 77см, рукав 30см";"60-62";"";"http://stile-n.ru/files/products/parf5528.800x600.jpg?9984d632e0373093621db68bfe1bbfe3";"http://stile-n.ru/files/products/parf5528.340x450.jpg?b44f4584b1b6c65727abc17e744f5ca1"
"900";"RUB";"Блуза 120-48  56-66рр";"http://stile-n.ru/products/bluza-120-48-56-66rr";"состав 100% полиэстер (ниагара) Блуза полуприлегающая Длина по спинке -  70 см, рукав -  44см (манжет рукава на резинке) Рост модели 166см, размер 58";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf5486.800x600.jpg?5422e2abe68867918e611c00b7833eb5";"http://stile-n.ru/files/products/parf5486.340x450.jpg?f951696e6afdaaf9fa173dbe44193393"
"1500";"RUB";"Комплект (кардиган+майка) 007т-10 синий 56-66рр";"http://stile-n.ru/products/komplekt-kardiganmajka-007t-10-sinij-56-66rr";"состав 100% полиэстер (трикотаж жаккард-меланж) Комплект состоит из майки и кардигана Длина кардигана по спинке -  106см, рукав 58  см Длина майки по спинке - 66см Рост модели 166см, размер 58";"56-58";"";"http://stile-n.ru/files/products/parf5429.800x600.jpg?978eabcae3cdf1d58b546930e1fc193c";"http://stile-n.ru/files/products/parf5429.340x450.jpg?09571fd3a2eb44ecfc9379ace6a88c5a"
"1200";"RUB";"Кардиган 007-10 56-66рр";"http://stile-n.ru/products/kardigan-007-10-56-66rr";"состав 65% полиэстер, 35% вискоза Кардиган без застежки Длина кардигана по спинке - 88см, длина рукав - 57см Рост модели 172см, размер 58";"56-58";"";"http://stile-n.ru/files/products/parf4859.800x600.jpg?ba8f3e58631d0a952cf584c3761362a1";"http://stile-n.ru/files/products/parf4859.340x450.jpg?acb084baf11d18d16c23b3e5bdfd57b0"
"950";"RUB";"Туника 017-16 56-66рр";"http://stile-n.ru/products/tunika-017-16-56-66rr";"состав 100% полиэстер(ниагара, не просвечивает) Длина по спинке  - 107см, по переду- 76см Рост модели 172см, размер 58рр";"56-58";"";"http://stile-n.ru/files/products/parf4654.800x600.jpg?6ce83d2582cfa5150778d474b547616d";"http://stile-n.ru/files/products/parf4654.340x450.jpg?b15754aac946030b8400250604024449"
"1190";"RUB";"Блуза 144-4 54-62рр";"http://stile-n.ru/products/bluza-144-4-54-62rr";"состав 100% хлопок  Блуза свободная Длина по спинке - 77см, длина рукава от горловины - 55см";"56-58 на 54, 60-62 на 56-58";"";"http://stile-n.ru/files/products/parf4750.800x600.jpg?4effcff774372e834ab531369b097004";"http://stile-n.ru/files/products/parf4750.340x450.jpg?e8534f008ebeb72b9e17df8bede6b118"
"1190";"RUB";"Блуза 144-5 54-62рр";"http://stile-n.ru/products/bluza-144-5-54-62rr";"состав 100% хлопок  Блуза свободная Длина по спинке - 77см, длина рукава от горловины - 55см";"56-58 на 54";"";"http://stile-n.ru/files/products/parf4739.800x600.jpg?2efd6bc6ac6206f57d32d8fd1f7802f9";"http://stile-n.ru/files/products/parf4739.340x450.jpg?687f5a6a64f67d3b6d83e90f9d9e3660"
"1090";"RUB";"Блуза 144-7 56-66рр";"http://stile-n.ru/products/bluza-144-7-56-66rr";"состав 95%пэ, 5% эластан (креп-шифон) Блуза свободная Длина по спинке - 77см, длина рукава от горловины - 55см";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf4723.800x600.jpg?57743497ce703dd34fa4006108508273";"http://stile-n.ru/files/products/parf4723.340x450.jpg?2eafc1f984154efc624e8b0aa864e10b"
"1190";"RUB";"Блуза 144-6 54-62рр, персик";"http://stile-n.ru/products/bluza-144-6-54-62rr-persik";"состав 100% хлопок  Блуза свободная Длина по спинке - 77см, длина рукава от горловины - 55см";"56-58 на 54, 60-62 на 56-58, 64-66 на 60-62";"";"http://stile-n.ru/files/products/parf4718.800x600.jpg?3e51fbf6ec7d1d1e6c9ce5d70323e2c7";"http://stile-n.ru/files/products/parf4718.340x450.jpg?04a231f467cb15332b1e06ae530fb688"
"1050";"RUB";"Туника  017-11 56-66рр";"http://stile-n.ru/products/tunika-017-11-56-66rr";"состав 100% полиэстер(ниагара, не просвечивает) Длина по спинке  - 107см, по переду- 76см Рост модели 172см, размер 58рр";"56-58";"";"http://stile-n.ru/files/products/parf4634.800x600.jpg?5cff21c2d94106ec6cb1b84553501481";"http://stile-n.ru/files/products/parf4634.340x450.jpg?3fb2f12d51a7138c0c625a912f1231c3"
"950";"RUB";"Туника 017-12 56-66рр";"http://stile-n.ru/products/tunika-017-12-56-66rr";"состав 95% полиэстер, 5%эластан (креп) Длина по спинке  - 107см, по переду- 76см Рост модели 172см, размер 58рр";"56-58";"";"http://stile-n.ru/files/products/parf4623.800x600.jpg?f74628192bc532b5919a5fda413a77b5";"http://stile-n.ru/files/products/parf4623.340x450.jpg?6b9cd8d68392db0d47d89457b3bfd0a8"
"950";"RUB";"Джемпер 256-9 56-66рр";"http://stile-n.ru/products/dzhemper-256-9-56-66rr";"состав 65% полиэстер, 35% вискоза (креп-трикотаж) Джемпер полуприлегающий с аппликацией Длина по спинке - 80см, рукав - 43см";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf4704.800x600.jpg?374597c92d3152ec443372e218ff3775";"http://stile-n.ru/files/products/parf4704.340x450.jpg?adcd951bfcfdcb38165c42869a61eff1"
"900";"RUB";"Туника 073-12 56-66рр";"http://stile-n.ru/products/tunika-073-12-56-66rr";"состав 100% полиэстер (креп-шифон) Блуза свободная, расклешенная Перед короче спинки Длина по спинке  -  87см";"56-58";"";"http://stile-n.ru/files/products/parf4568.800x600.jpg?9c85009bcbcf5145b78ce3f94ff4558e";"http://stile-n.ru/files/products/parf4568.340x450.jpg?4b3c8631d8700bf55731c340f27ad681"
"950";"RUB";"Туника 073-17 56-66рр";"http://stile-n.ru/products/tunika-073-17-56-66rr";"состав 100% хлопок (штапель) Блуза свободная, расклешенная Перед короче спинки Блуза украшена пришивным украшением ""роза""  Роза может отличаться от фото";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf4545.800x600.jpg?cb05e4d6a770a9cf429e6c36b8ba41c4";"http://stile-n.ru/files/products/parf4545.340x450.jpg?4e034b80b39c66fd1e6cfb8f6801928b"
"1100";"RUB";"Блуза 015-35 56-66рр";"http://stile-n.ru/products/bluza-015-35-56-66rr";"состав 100% полиэстер (ниагара+шифон) Блуза свободная Длина по спинке - 87см, по переду - 75см Разрезы по бокам 20см Рост модели 172см, размер 58";"64-66";"";"http://stile-n.ru/files/products/parf4665.800x600.jpg?818034225dc95323c9cfac7d232db035";"http://stile-n.ru/files/products/parf4665.340x450.jpg?a0c0471d11a3c463e2cb1ddb1c95b12f"
"650";"RUB";"Футболка к001-27 56-70рр";"http://stile-n.ru/products/futbolka-k001-27-56-70rr";"состав 95% вискоза, 5%лайкра (трикотаж вискоза) Блуза свободная, с разрезами по бокам Длина блузки 73см";"56-58, 64-66, 68-70";"";"http://stile-n.ru/files/products/parf4692.800x600.jpg?de4ab027759c5504ca2a7213e8566346";"http://stile-n.ru/files/products/parf4692.340x450.jpg?5b2f8c7a2c7d0c8c51ae9a230595509c"
"690";"RUB";"Футболка к001-18 56-70рр";"http://stile-n.ru/products/futbolka-k001-18-56-70rr";"состав 95% вискоза, 5%лайкра (трикотаж вискоза) Блуза свободная, с разрезами по бокам Длина блузки 73см";"56-58, 60-62, 64-66, 68-70";"";"http://stile-n.ru/files/products/parf4591.800x600.jpg?8c30a03ce8b2b6e72f80859575397daa";"http://stile-n.ru/files/products/parf4591.340x450.jpg?e53c3d6036bf4e5d5813d5440e46fa7f"
"1250";"RUB";"Кардиган 007-11 56-66рр";"http://stile-n.ru/products/kardigan-007-11-56-66rr";"состав 65% полиэстер, 35% вискоза (трикотаж люрекс)  Кардиган без застежки Длина кардигана по спинке - 88см, длина рукав - 57см Рост модели 172см, размер 58";"60-62";"";"http://stile-n.ru/files/products/parf4774.800x600.jpg?5196bba1aa98b76ef26c329d7e198f69";"http://stile-n.ru/files/products/parf4774.340x450.jpg?15704059fa4e696d82cad6f803d570be"
"1050";"RUB";"Туника 017-13 56-66рр";"http://stile-n.ru/products/tunika-017-13-56-66rr";"состав 95% полиэстер, 5%эластан (креп) Длина по спинке  - 107см, по переду- 76см Рост модели 172см, размер 58рр";"56-58, 64-66";"";"http://stile-n.ru/files/products/parf4576.800x600.jpg?127da5e23a3a84c40de58b857eafb3ae";"http://stile-n.ru/files/products/parf4576.340x450.jpg?75d590cea4759d5983dd276df4a8143f"
"1050";"RUB";"Туника 017-10 56-66рр";"http://stile-n.ru/products/tunika-017-10-56-66rr";"состав 100% полиэстер(ниагара, не просвечивает) Длина по спинке  - 107см, по переду- 76см Рост модели 172см, размер 58рр";"56-58";"";"http://stile-n.ru/files/products/parf4526.800x600.jpg?14f741da648ee0c2a361e181382439c7";"http://stile-n.ru/files/products/parf4526.340x450.jpg?abeea24857f1c0400d55c09ef4d2862f"
"950";"RUB";"Блуза серая кружево 029-2  56-66рр";"http://stile-n.ru/products/bluza-seraya-kruzhevo-029-2-56-66rr";"состав 100% полиэстер (кружево, не тянется) Тк ткань не тянется лучше брать на размер больше Длина по спинке блузки 67см, рукав 45см Блуза продается без майки, ее можно приобрести отдельно Топ 01-03";"58";"";"http://stile-n.ru/files/products/parf2651.800x600.jpg?6987a7258d75152a1c2138a6ea792c19";"http://stile-n.ru/files/products/parf2651.340x450.jpg?c744c448cbd58d5bde1e2e25b9dc7473"
"1150";"RUB";"Туника 019-2 56-66рр";"http://stile-n.ru/products/tunika-019-2-56-66rr";"состав 95% полиэстер, 5% эластан (шелк) Блуза полуприлегающая, рукав спущенный Длина по спинке  - 90см (самое короткое место) Рост модели 172см, размер 58";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf2537.800x600.jpg?7ad7dea9a37ec2eae6d5895d9fa8c620";"http://stile-n.ru/files/products/parf2537.340x450.jpg?712ded836786a9cd78018f37f12566f6"
"950";"RUB";"Туника 017-8 56-66рр";"http://stile-n.ru/products/tunika-017-8-56-66rr";"состав 95% полиэстер,5% эластан(шифон) Длина по спинке  - 107см, по переду- 76см";"60-62";"";"http://stile-n.ru/files/products/parf2501.800x600.jpg?c497c3c41da4d93f8be6b2bac55b76e0";"http://stile-n.ru/files/products/parf2501.340x450.jpg?8d8c38e39125c79c6ff71e74887e9e36"
"1150";"RUB";"Футболка 255-52 56-66рр";"http://stile-n.ru/products/futbolka-255-52-56-66rr";"состав 95% вискоза, 5% лайкра (трикотаж) Футболка полуприлегающая Перед футболки двойной - вискоза+сетка Рукав выполнен из сетки с манжетом из основной ткани Длина по спинке - 70см, рукав 25см";"68-70";"";"http://stile-n.ru/files/products/parf2579.800x600.jpg?9a76e3c54ab0864b57fd172872fbd494";"http://stile-n.ru/files/products/parf2579.340x450.jpg?aaa9a85efa5c45c91503bece152ab419"
"1250";"RUB";"Футболка 255-41 56-66рр";"http://stile-n.ru/products/futbolka-255-41-56-66rr";"состав 95% вискоза, 5% лайкра (трикотаж) Футболка полуприлегающая Перед футболки двойной - вискоза+сетка Рукав выполнен из сетки с манжетом из основной ткани Длина по спинке - 70см, рукав 25см";"56-58, 64-66";"";"http://stile-n.ru/files/products/parf2615.800x600.jpg?b7ccbe2940925be4cbfec57dbb381f43";"http://stile-n.ru/files/products/parf2615.340x450.jpg?7ef35d3540c837be98a3d08eff5cabbf"
"950";"RUB";"Блуза 333-2 56-66рр, пудра";"http://stile-n.ru/products/bluza-333-2-56-66rr-pudra";"состав 95% полиэстер, 5% эластан (креп) Длина по спинке - 80см Рост модели 172см, размер 58 (объем груди 118см)";"56, 58, 60, 62, 64, 66";"";"http://stile-n.ru/files/products/parf1356.800x600.jpg?09f6591fa5a4f65be13b467fdabe3789";"http://stile-n.ru/files/products/parf1356.340x450.jpg?2d7c9dab8f0017ab86c89e3c6cafdeca"
"950";"RUB";"Блуза 333-4 56-66рр, красный коралл";"http://stile-n.ru/products/bluza-333-4-56-66rr-krasnyj-korall";"состав 95% полиэстер, 5% эластан (креп) Длина по спинке - 80см Рост модели 172см, размер 58 (объем груди 118см)";"60";"";"http://stile-n.ru/files/products/parf1368.800x600.jpg?5b4dde1b15bf52a5e0188bc971a48336";"http://stile-n.ru/files/products/parf1368.340x450.jpg?371d34d46edf20daa9f74f729a5206ec"
"950";"RUB";"Блуза 333-3 56-66рр";"http://stile-n.ru/products/bluza-333-3-56-66rr";"состав 95% полиэстер, 5% эластан (креп) Длина по спинке - 80см Рост модели 172см, размер 58 (объем груди 118см)";"56, 58, 60, 62, 64, 66";"";"http://stile-n.ru/files/products/parf1350.800x600.jpg?7b0ae4c623bef3f74e32854a540105cc";"http://stile-n.ru/files/products/parf1350.340x450.jpg?b0117653c656ad96e45a9372922dce47"
"990";"RUB";"Рубашка 143-3 56-66рр";"http://stile-n.ru/products/rubashka-143-3-56-66rr";"состав 95% вискоза, 5% эластан (хлопок)  Рубашка на пуговках, рукав 30см Длина по спинке - 73см Рост модели 172см, размер 58";"56, 58, 60, 62, 64, 66";"";"http://stile-n.ru/files/products/parf1334.800x600.jpg?e38cf5e3c8ed49c4a0fef8b113f8bccb";"http://stile-n.ru/files/products/parf1334.340x450.jpg?59554492e685f4394cb60111488a7554"
"1090";"RUB";"Блуза 015-33 56-66рр";"http://stile-n.ru/products/bluza-015-33-56-66rr";"состав 1005 хлопок (штапель) Блуза свободная Длина по спинке - 73см Рост модели 172см, размер 58 (объем по груди118см)";"56-58";"";"http://stile-n.ru/files/products/parf1385.800x600.jpg?bde54f4e5a4197253c0c3b792494f22f";"http://stile-n.ru/files/products/parf1385.340x450.jpg?7859940960c770402054a1236ab91487"
"1090";"RUB";"Блуза 015-32 56-66рр";"http://stile-n.ru/products/bluza-015-32-56-66rr";"состав 1005 хлопок (штапель) Блуза свободная Длина по спинке - 73см Рост модели 172см, размер 58 (объем по груди118см)";"56-58, 64-66";"";"http://stile-n.ru/files/products/parf1343.800x600.jpg?0647ea04f3bfec0347608b95ea73a3b9";"http://stile-n.ru/files/products/parf1343.340x450.jpg?63a9ec261115cbf4ef71b56d58aba4d6"
"1250";"RUB";"Рубашка 143-2 56-66";"http://stile-n.ru/products/rubashka-143-2-56-66-";"состав 95% вискоза, 5% эластан (тиси) Рубашка на пуговках, рукав 30см Длина по спинке - 73см Рост модели 172см, размер 58";"56, 58, 62, 66";"";"http://stile-n.ru/files/products/parf9959.800x600.jpg?355a1d2f95deaf03fffb6b211421a6cc";"http://stile-n.ru/files/products/parf9959.340x450.jpg?e4e036dccc395aa670464ffe60259d4f"
"700";"RUB";"Топ 02-5 56-66рр";"http://stile-n.ru/products/top-02-5-56-66rr";"состав 100% полиэстер (трикотаж масло) Топ с декором по низу - кружево Длина по спинке - 73см";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf9924.800x600.jpg?def8cd24c135f6e191d90dd8db33192b";"http://stile-n.ru/files/products/parf9924.340x450.jpg?0661e62c3a23f056b5daf00eb26049c2"
"700";"RUB";"Топ 02-6 56-66рр";"http://stile-n.ru/products/top-02-6-56-66rr";"состав 100% полиэстер (трикотаж масло) Топ с декором по низу - кружево Длина по спинке - 73см";"64-66";"";"http://stile-n.ru/files/products/parf9946.800x600.jpg?246d24e7bb2a1185b1b693ca71d1ae22";"http://stile-n.ru/files/products/parf9946.340x450.jpg?e8f030c9e559dcadc8ec3d2d03ca3c05"
"850";"RUB";"Футболка к001-22";"http://stile-n.ru/products/futbolka-k001-22";"состав 95% вискоза, 5% эластан (трикотаж) Плечевой шов футболки украшен кружевом Длина по спинке 75см";"56-58, 64-66, 68-70";"";"http://stile-n.ru/files/products/parf0021.800x600.jpg?84a77fcb905857b0bdbd1557061256a5";"http://stile-n.ru/files/products/parf0021.340x450.jpg?e27b7c9769b3ba09e37ba3694991eafe"
"1050";"RUB";"Блуза 180-5 56-66рр";"http://stile-n.ru/products/bluza-180-5-56-66rr";"состав 100%  полиэстер (креп)  Блуза полуприлегающая, со сборкой от груди Длина по спинке - 70см";"56-58";"";"http://stile-n.ru/files/products/parf9995.800x600.jpg?9091a6104fa4a3939d8756b643f13282";"http://stile-n.ru/files/products/parf9995.340x450.jpg?a2b6a657b92bb53c8a62344db0dc5333"
"800";"RUB";"Блуза 120-43 56-66рр";"http://stile-n.ru/products/bluza-120-43-56-66rr";"состав 100% полиэстер (креп) Длина по спинке блузки 67см, рукав 45см";"60";"";"http://stile-n.ru/files/products/parf8515.800x600.jpg?e5cd4cb5948124eb286ed2d3dfb4d68f";"http://stile-n.ru/files/products/parf8515.340x450.jpg?981e961eddbf51d87849bb0f5b0fcc20"
"900";"RUB";"Кардиган 007а-4 56-66";"http://stile-n.ru/products/kardigan-007a-4-56-66";"состав 30% вискоза, 70% полиэстер (вязанное полотно) Длина по спинке - 85см, рукав (длина рукава от горловины) - 70см Рост модели 172см, размер 58";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf4805.800x600.jpg?8156be74b301bd3f24485bec2ac3df7e";"http://stile-n.ru/files/products/parf4805.340x450.jpg?d8ec497839b2a5f73f6ce49084eef49d"
"750";"RUB";"Футболка 251-3";"http://stile-n.ru/products/futbolka-251-3-";"состав 100% вискоза ( трикотаж, средней плотности) Футболка полуприлегайщая Длина по спинке 70см, рукав 27см";"64-66, 68-70";"";"http://stile-n.ru/files/products/parf8445.800x600.jpg?35f59401f8fe11e26af5854c389836c2";"http://stile-n.ru/files/products/parf8445.340x450.jpg?ac307e041ab8e11d12c330fac212d198"
"790";"RUB";"Футболка 255-77 56-70рр";"http://stile-n.ru/products/futbolka-255-77-56-70rr-";"состав 55% вискоза, 40% полиэстер, 5% эластан ( трикотаж, средней плотности) Футболка полуприлегайщая Длина по спинке 75см, рукав27см";"68-70, 64-66";"";"http://stile-n.ru/files/products/parf8302_1.800x600.jpg?8fb263d0fdb12e47f8efc0cca98d9a2d";"http://stile-n.ru/files/products/parf8302_1.340x450.jpg?3023520cbb026f45449be6a0b3cfa322"
"590";"RUB";"Майка 01-07 56-66рр";"http://stile-n.ru/products/majka-01-07-56-66rr";"состав 95% вискоза, 5% лайкра (трикотаж) Майка на тонких бретельках Длина майки без бретелек - 53см";"56-58";"";"http://stile-n.ru/files/products/parf8427.800x600.jpg?edf0a69d31e4210a6016b98a1f0a2a6a";"http://stile-n.ru/files/products/parf8427.340x450.jpg?7000f28c6b1896b5ca7c15ae2d48d40b"
"860";"RUB";"Блуза 120-30 56-66рр";"http://stile-n.ru/products/bluza-120-30-56-66rr";"состав 95% вискоза, 5% эластан (трикотаж) Рукава выполнены из кружева Длина по спинке 78см, рукав 30см";"56-58";"";"http://stile-n.ru/files/products/parf7953_1.800x600.jpg?c5a3e8283800e2c478465a6813852cd8";"http://stile-n.ru/files/products/parf7953_1.340x450.jpg?8b2c8f324b69bf7c1ce05d098ae2282e"
"850";"RUB";"Блуза 099-15 54-58рр";"http://stile-n.ru/products/bluza-099-15-54-58rr";"состав 100% полиэстер (плотный креп) Верх кружево, низ - креп Длина рукава - 30см, длина блузки - 80см";"54, 56-58";"";"http://stile-n.ru/files/products/parf7926.800x600.jpg?ec5d4479393f4cde2f196a30980e9827";"http://stile-n.ru/files/products/parf7926.340x450.jpg?596688769e84c8f2f259267db5f0cdf6"
"1490";"RUB";"Кардиган 083-2 56-66рр, с карманами";"http://stile-n.ru/products/kardigan-083-2-56-66rr-s-karmanami";"состав 55% вискоза, 40% полиэстер, 5% эластан (трикотаж с кружевом, средней плотности) Кардиган свободный, с карманами, без застежки Длина по спинке 85см, рукав спущенный";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf7243.800x600.jpg?0e01924d9bde34469d9fffc2104f34b9";"http://stile-n.ru/files/products/parf7243.340x450.jpg?d97928417284690ae833da3469df0ebd"
"1090";"RUB";"Джемпер 255-78 56-66рр";"http://stile-n.ru/products/dzhemper-255-78-56-66rr";"состав 30% вискоза, 70% полиэстер (трикотаж, всесезонный) Длина по спинке 85см (ширина кружева 15см), длина рукава 45см";"56-58, 60-62";"";"http://stile-n.ru/files/products/parf7055.800x600.jpg?8ea65d24035026ffdeb1f30302304842";"http://stile-n.ru/files/products/parf7055.340x450.jpg?b2c313c74267d61f54cdd0e625369134"
"1100";"RUB";"Кардиган 007т-7 56-66рр";"http://stile-n.ru/products/kardigan-007t-7-56-66rr";"состав 30% вискоза,70% полиэстер (вязанный трикотаж, тепленький) Кардиган свободный, без застежки Длина по спинке - 88 см, длина рукава  - 60см";"56";"";"http://stile-n.ru/files/products/parf7233.800x600.jpg?7aa5eb7bef4c00ef29f5342529eea711";"http://stile-n.ru/files/products/parf7233.340x450.jpg?e860043105820a53141c1d5c4749ec5f"
"1050";"RUB";"Джемпер 221-1 56-70рр";"http://stile-n.ru/products/dzhemper-221-1-56-70rr";"состав 70% полиэстер, 30% вискоза (трикотаж вязанный, не плотный, всесезонный) Джемпер свободный, рукав спущенный Низ по переду декорирован кружевом, лампасы - пайетки черные Длина по спинке - 80см, длина рукава от горловины - 54см";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf7120.800x600.jpg?138bc1a29a2f06ba5d800135b3d6b130";"http://stile-n.ru/files/products/parf7120.340x450.jpg?4dd7f581d5abb0a793e6cfba0d7d0654"
"1050";"RUB";"Джемпер 235а-6 56-66рр";"http://stile-n.ru/products/dzhemper-235a-6-56-66rr";"состав 30% вискоза, 70% полиэстер (трикотаж жаккард, всесезонный) Джемпер полуприлегающий Длина по спинке - 78см, переду  - 71см Рукав спущенный, длина рукава от горловины -  54см";"56-58, 60-62, 64-66";"";"http://stile-n.ru/files/products/parf7179.800x600.jpg?14d371350c6ebebdbba24e256f7cee24";"http://stile-n.ru/files/products/parf7179.340x450.jpg?4e93e9ae848b7a61dbb61e60ef5d2722"
"1490";"RUB";"Комплект (джемпер+майка) 255-80 56-66рр";"http://stile-n.ru/products/komplekt-dzhempermajka-255-80-56-66rr";"состав 100% полиэстер (вязанный трикотаж+матовые бронзовые пайетки) В комплект входит свободный джемпер и майка на тонких бретельках Длина по спинке 75см";"56-58";"";"http://stile-n.ru/files/products/1parf2807.800x600.jpg?1527e02f6c9c8948e9e170cd7f27b879";"http://stile-n.ru/files/products/1parf2807.340x450.jpg?00c8025cb2abe0c77e6442d6b30b6a67"
